STATE_CODE,DISTRICT,QUARTER,LEVEL,STATE
UP,Varanasi,01-04-1997,9.125333333,Uttar Pradesh
UP,Varanasi,01-07-1997,5.836666667,Uttar Pradesh
UP,Varanasi,01-10-1997,4.937333333,Uttar Pradesh
UP,Varanasi,01-01-1998,5.130666667,Uttar Pradesh
UP,Varanasi,01-04-1998,6.664666667,Uttar Pradesh
UP,Varanasi,01-07-1998,3.95,Uttar Pradesh
UP,Varanasi,01-10-1998,3.891333333,Uttar Pradesh
UP,Varanasi,01-01-1999,5.175333333,Uttar Pradesh
UP,Varanasi,01-04-1999,7.461333333,Uttar Pradesh
UP,Varanasi,01-07-1999,3.95,Uttar Pradesh
UP,Varanasi,01-10-1999,2.702,Uttar Pradesh
UP,Varanasi,01-01-2000,3.910666667,Uttar Pradesh
UP,Varanasi,01-04-2000,5.995333333,Uttar Pradesh
UP,Varanasi,01-07-2000,4.718,Uttar Pradesh
UP,Varanasi,01-10-2000,3.656666667,Uttar Pradesh
UP,Varanasi,01-01-2001,5.5,Uttar Pradesh
UP,Varanasi,01-04-2001,7.045384615,Uttar Pradesh
UP,Varanasi,01-07-2001,3.386153846,Uttar Pradesh
UP,Varanasi,01-10-2001,2.861538462,Uttar Pradesh
UP,Varanasi,01-01-2002,4.384615385,Uttar Pradesh
UP,Varanasi,01-04-2002,6.476923077,Uttar Pradesh
UP,Varanasi,01-07-2002,5.411538462,Uttar Pradesh
UP,Varanasi,01-10-2002,4.780769231,Uttar Pradesh
UP,Varanasi,01-01-2003,5.959230769,Uttar Pradesh
UP,Varanasi,01-04-2003,7.985384615,Uttar Pradesh
UP,Varanasi,01-07-2003,3.037692308,Uttar Pradesh
UP,Varanasi,01-10-2003,3.974615385,Uttar Pradesh
UP,Varanasi,01-01-2004,5.024615385,Uttar Pradesh
UP,Varanasi,01-04-2004,7.57,Uttar Pradesh
UP,Varanasi,01-07-2004,6.302307692,Uttar Pradesh
UP,Varanasi,01-10-2004,8.291538462,Uttar Pradesh
UP,Varanasi,01-01-2005,8.751538462,Uttar Pradesh
UP,Varanasi,01-04-2005,9.675384615,Uttar Pradesh
UP,Varanasi,01-07-2005,6.537692308,Uttar Pradesh
UP,Varanasi,01-10-2005,8.396153846,Uttar Pradesh
UP,Varanasi,01-01-2006,9.513846154,Uttar Pradesh
UP,Varanasi,01-04-2006,10.00846154,Uttar Pradesh
UP,Varanasi,01-07-2006,7.775384615,Uttar Pradesh
UP,Varanasi,01-10-2006,8.840769231,Uttar Pradesh
UP,Varanasi,01-01-2007,10.23923077,Uttar Pradesh
UP,Varanasi,01-04-2007,10.85153846,Uttar Pradesh
UP,Varanasi,01-07-2007,8.605384615,Uttar Pradesh
UP,Varanasi,01-10-2007,9.596153846,Uttar Pradesh
UP,Varanasi,01-01-2008,10.29230769,Uttar Pradesh
UP,Varanasi,01-04-2008,11.16692308,Uttar Pradesh
UP,Varanasi,01-07-2008,6.713076923,Uttar Pradesh
UP,Varanasi,01-10-2008,7.11,Uttar Pradesh
UP,Varanasi,01-01-2009,8.075384615,Uttar Pradesh
UP,Varanasi,01-04-2009,9.97,Uttar Pradesh
UP,Varanasi,01-07-2009,9.626153846,Uttar Pradesh
UP,Varanasi,01-10-2009,10.48384615,Uttar Pradesh
UP,Varanasi,01-01-2010,11.4125,Uttar Pradesh
UP,Varanasi,01-04-2010,10.34583333,Uttar Pradesh
UP,Varanasi,01-07-2010,10.8725,Uttar Pradesh
UP,Varanasi,01-10-2010,10.39,Uttar Pradesh
UP,Varanasi,01-01-2011,9.989166667,Uttar Pradesh
UP,Varanasi,01-04-2011,9.2775,Uttar Pradesh
UP,Varanasi,01-07-2011,10.085,Uttar Pradesh
UP,Varanasi,01-10-2011,8.509166667,Uttar Pradesh
UP,Varanasi,01-01-2012,8.835384615,Uttar Pradesh
UP,Varanasi,01-04-2012,11.39846154,Uttar Pradesh
UP,Varanasi,01-07-2012,3.95,Uttar Pradesh
UP,Varanasi,01-10-2012,10.40153846,Uttar Pradesh
UP,Varanasi,01-01-2013,10.76916667,Uttar Pradesh
UP,Varanasi,01-04-2013,12.80416667,Uttar Pradesh
UP,Varanasi,01-07-2013,10.71166667,Uttar Pradesh
UP,Varanasi,01-10-2013,8.161666667,Uttar Pradesh
UP,Varanasi,01-01-2014,8.523846154,Uttar Pradesh
UP,Varanasi,01-04-2014,11.76769231,Uttar Pradesh
UP,Varanasi,01-07-2014,8.666153846,Uttar Pradesh
UP,Varanasi,01-10-2014,5.335384615,Uttar Pradesh
UP,Varanasi,01-01-2015,5.5,Uttar Pradesh
UP,Varanasi,01-04-2015,9.386363636,Uttar Pradesh
UP,Varanasi,01-07-2015,9.123636364,Uttar Pradesh
UP,Varanasi,01-10-2015,11.63090909,Uttar Pradesh
UP,Varanasi,01-01-2016,6.4,Uttar Pradesh
UP,Varanasi,01-04-2016,10.48846154,Uttar Pradesh
UP,Varanasi,01-07-2016,6.524615385,Uttar Pradesh
UP,Varanasi,01-10-2016,6.863076923,Uttar Pradesh
UP,Varanasi,01-01-2017,9.9,Uttar Pradesh
UP,Varanasi,01-04-2017,11.39,Uttar Pradesh
UP,Varanasi,01-07-2017,7.217692308,Uttar Pradesh
UP,Varanasi,01-10-2017,7.63,Uttar Pradesh
UP,Varanasi,01-01-2018,8.46,Uttar Pradesh
UP,Varanasi,01-04-2018,7.17,Uttar Pradesh
UP,Varanasi,01-07-2018,9.351666667,Uttar Pradesh
UP,Varanasi,01-10-2018,4.41,Uttar Pradesh
WB,Bankura,01-01-1996,4.611685393,West Bengal
WB,Bankura,01-04-1996,6.878764045,West Bengal
WB,Bankura,01-07-1996,2.414719101,West Bengal
WB,Bankura,01-10-1996,3.417640449,West Bengal
WB,Bankura,01-01-1997,6.058352941,West Bengal
WB,Bankura,01-04-1997,6.197176471,West Bengal
WB,Bankura,01-07-1997,2.445176471,West Bengal
WB,Bankura,01-10-1997,3.253647059,West Bengal
WB,Bankura,01-01-1998,4.246506024,West Bengal
WB,Bankura,01-04-1998,6.262891566,West Bengal
WB,Bankura,01-07-1998,3.337108434,West Bengal
WB,Bankura,01-10-1998,2.791445783,West Bengal
WB,Bankura,01-01-1999,4.85125,West Bengal
WB,Bankura,01-04-1999,7.55075,West Bengal
WB,Bankura,01-07-1999,3.413125,West Bengal
WB,Bankura,01-10-1999,3.049,West Bengal
WB,Bankura,01-01-2000,4.568352941,West Bengal
WB,Bankura,01-04-2000,7.475529412,West Bengal
WB,Bankura,01-07-2000,2.797411765,West Bengal
WB,Bankura,01-10-2000,3.488705882,West Bengal
WB,Bankura,01-01-2001,4.702209302,West Bengal
WB,Bankura,01-04-2001,6.813837209,West Bengal
WB,Bankura,01-07-2001,2.269534884,West Bengal
WB,Bankura,01-10-2001,3.958953488,West Bengal
WB,Bankura,01-01-2002,5.236590909,West Bengal
WB,Bankura,01-04-2002,6.693295455,West Bengal
WB,Bankura,01-07-2002,3.130681818,West Bengal
WB,Bankura,01-10-2002,4.056704545,West Bengal
WB,Bankura,01-01-2003,5.019306931,West Bengal
WB,Bankura,01-04-2003,5.921584158,West Bengal
WB,Bankura,01-07-2003,2.970990099,West Bengal
WB,Bankura,01-10-2003,2.358217822,West Bengal
WB,Bankura,01-01-2004,3.946888889,West Bengal
WB,Bankura,01-04-2004,6.353,West Bengal
WB,Bankura,01-07-2004,2.711666667,West Bengal
WB,Bankura,01-10-2004,3.337777778,West Bengal
WB,Bankura,01-01-2005,4.588910891,West Bengal
WB,Bankura,01-04-2005,6.414356436,West Bengal
WB,Bankura,01-07-2005,3.758316832,West Bengal
WB,Bankura,01-10-2005,3.448118812,West Bengal
WB,Bankura,01-01-2006,4.331875,West Bengal
WB,Bankura,01-04-2006,6.089375,West Bengal
WB,Bankura,01-07-2006,2.559375,West Bengal
WB,Bankura,01-10-2006,3.36125,West Bengal
WB,Bankura,01-01-2007,4.676708861,West Bengal
WB,Bankura,01-04-2007,5.721898734,West Bengal
WB,Bankura,01-07-2007,2.45835443,West Bengal
WB,Bankura,01-10-2007,3.294050633,West Bengal
WB,Bankura,01-01-2008,4.448285714,West Bengal
WB,Bankura,01-04-2008,5.545142857,West Bengal
WB,Bankura,01-07-2008,2.265,West Bengal
WB,Bankura,01-10-2008,3.234571429,West Bengal
WB,Bankura,01-01-2009,4.359722222,West Bengal
WB,Bankura,01-04-2009,5.671944444,West Bengal
WB,Bankura,01-07-2009,2.716805556,West Bengal
WB,Bankura,01-10-2009,3.174722222,West Bengal
WB,Bankura,01-01-2010,5.471428571,West Bengal
WB,Bankura,01-04-2010,6.115857143,West Bengal
WB,Bankura,01-07-2010,4.621857143,West Bengal
WB,Bankura,01-10-2010,5.277,West Bengal
WB,Bankura,01-01-2011,6.110714286,West Bengal
WB,Bankura,01-04-2011,6.680571429,West Bengal
WB,Bankura,01-07-2011,2.324,West Bengal
WB,Bankura,01-10-2011,3.745857143,West Bengal
WB,Bankura,01-01-2012,4.794387755,West Bengal
WB,Bankura,01-04-2012,6.365816327,West Bengal
WB,Bankura,01-07-2012,3.95,West Bengal
WB,Bankura,01-10-2012,3.873877551,West Bengal
WB,Bankura,01-01-2013,5.201681818,West Bengal
WB,Bankura,01-04-2013,6.131545455,West Bengal
WB,Bankura,01-07-2013,2.602090909,West Bengal
WB,Bankura,01-10-2013,2.454454545,West Bengal
WB,Bankura,01-01-2014,4.409433962,West Bengal
WB,Bankura,01-04-2014,5.786886792,West Bengal
WB,Bankura,01-07-2014,2.971603774,West Bengal
WB,Bankura,01-10-2014,4.289245283,West Bengal
WB,Bankura,01-01-2015,5.945555556,West Bengal
WB,Bankura,01-04-2015,5.775050505,West Bengal
WB,Bankura,01-07-2015,2.856767677,West Bengal
WB,Bankura,01-10-2015,4.968686869,West Bengal
WB,Bankura,01-01-2016,5.917916667,West Bengal
WB,Bankura,01-04-2016,7.225083333,West Bengal
WB,Bankura,01-07-2016,1.528166667,West Bengal
WB,Bankura,01-10-2016,3.7895,West Bengal
WB,Bankura,01-01-2017,4.957711864,West Bengal
WB,Bankura,01-04-2017,6.583644068,West Bengal
WB,Bankura,01-07-2017,2.853389831,West Bengal
WB,Bankura,01-10-2017,3.177711864,West Bengal
WB,Bankura,01-01-2018,4.863982301,West Bengal
WB,Bankura,01-04-2018,7.010176991,West Bengal
WB,Bankura,01-07-2018,3.792300885,West Bengal
WB,Bankura,01-10-2018,4.381238938,West Bengal
WB,Barddhaman,01-01-1996,5.211538462,West Bengal
WB,Barddhaman,01-04-1996,7.276282051,West Bengal
WB,Barddhaman,01-07-1996,3.058461538,West Bengal
WB,Barddhaman,01-10-1996,3.911282051,West Bengal
WB,Barddhaman,01-01-1997,5.159285714,West Bengal
WB,Barddhaman,01-04-1997,6.986857143,West Bengal
WB,Barddhaman,01-07-1997,3.096285714,West Bengal
WB,Barddhaman,01-10-1997,3.775571429,West Bengal
WB,Barddhaman,01-01-1998,5.543382353,West Bengal
WB,Barddhaman,01-04-1998,5.859558824,West Bengal
WB,Barddhaman,01-07-1998,3.354852941,West Bengal
WB,Barddhaman,01-10-1998,3.988529412,West Bengal
WB,Barddhaman,01-01-1999,6.550147059,West Bengal
WB,Barddhaman,01-04-1999,7.651323529,West Bengal
WB,Barddhaman,01-07-1999,3.616911765,West Bengal
WB,Barddhaman,01-10-1999,4.157941176,West Bengal
WB,Barddhaman,01-01-2000,5.276,West Bengal
WB,Barddhaman,01-04-2000,7.027714286,West Bengal
WB,Barddhaman,01-07-2000,3.710857143,West Bengal
WB,Barddhaman,01-10-2000,4.254428571,West Bengal
WB,Barddhaman,01-01-2001,6.287727273,West Bengal
WB,Barddhaman,01-04-2001,5.534848485,West Bengal
WB,Barddhaman,01-07-2001,4.12969697,West Bengal
WB,Barddhaman,01-10-2001,4.572575758,West Bengal
WB,Barddhaman,01-01-2002,6.77734375,West Bengal
WB,Barddhaman,01-04-2002,6.08578125,West Bengal
WB,Barddhaman,01-07-2002,4.434375,West Bengal
WB,Barddhaman,01-10-2002,4.535,West Bengal
WB,Barddhaman,01-01-2003,5.288461538,West Bengal
WB,Barddhaman,01-04-2003,6.941282051,West Bengal
WB,Barddhaman,01-07-2003,4.379102564,West Bengal
WB,Barddhaman,01-10-2003,3.784102564,West Bengal
WB,Barddhaman,01-01-2004,4.663052632,West Bengal
WB,Barddhaman,01-04-2004,6.607368421,West Bengal
WB,Barddhaman,01-07-2004,5.774105263,West Bengal
WB,Barddhaman,01-10-2004,5.243789474,West Bengal
WB,Barddhaman,01-01-2005,6.333218391,West Bengal
WB,Barddhaman,01-04-2005,8.338390805,West Bengal
WB,Barddhaman,01-07-2005,6.044712644,West Bengal
WB,Barddhaman,01-10-2005,5.311494253,West Bengal
WB,Barddhaman,01-01-2006,4.937195122,West Bengal
WB,Barddhaman,01-04-2006,8.597073171,West Bengal
WB,Barddhaman,01-07-2006,4.119268293,West Bengal
WB,Barddhaman,01-10-2006,4.40902439,West Bengal
WB,Barddhaman,01-01-2007,6.5812,West Bengal
WB,Barddhaman,01-04-2007,7.7976,West Bengal
WB,Barddhaman,01-07-2007,4.2604,West Bengal
WB,Barddhaman,01-10-2007,4.1812,West Bengal
WB,Barddhaman,01-01-2008,6.829078947,West Bengal
WB,Barddhaman,01-04-2008,7.530131579,West Bengal
WB,Barddhaman,01-07-2008,4.908421053,West Bengal
WB,Barddhaman,01-10-2008,4.928289474,West Bengal
WB,Barddhaman,01-01-2009,6.886621622,West Bengal
WB,Barddhaman,01-04-2009,7.778243243,West Bengal
WB,Barddhaman,01-07-2009,5.307432432,West Bengal
WB,Barddhaman,01-10-2009,6.001351351,West Bengal
WB,Barddhaman,01-01-2010,7.067763158,West Bengal
WB,Barddhaman,01-04-2010,8.775131579,West Bengal
WB,Barddhaman,01-07-2010,6.852894737,West Bengal
WB,Barddhaman,01-10-2010,5.642631579,West Bengal
WB,Barddhaman,01-01-2011,7.424303797,West Bengal
WB,Barddhaman,01-04-2011,9.644936709,West Bengal
WB,Barddhaman,01-07-2011,4.201265823,West Bengal
WB,Barddhaman,01-10-2011,4.882911392,West Bengal
WB,Barddhaman,01-01-2012,5.673153846,West Bengal
WB,Barddhaman,01-04-2012,7.456923077,West Bengal
WB,Barddhaman,01-07-2012,3.95,West Bengal
WB,Barddhaman,01-10-2012,6.804923077,West Bengal
WB,Barddhaman,01-01-2013,8.038066667,West Bengal
WB,Barddhaman,01-04-2013,9.164933333,West Bengal
WB,Barddhaman,01-07-2013,6.019866667,West Bengal
WB,Barddhaman,01-10-2013,6.058133333,West Bengal
WB,Barddhaman,01-01-2014,7.196333333,West Bengal
WB,Barddhaman,01-04-2014,8.974166667,West Bengal
WB,Barddhaman,01-07-2014,7.02,West Bengal
WB,Barddhaman,01-10-2014,6.868833333,West Bengal
WB,Barddhaman,01-01-2015,7.937310924,West Bengal
WB,Barddhaman,01-04-2015,9.508739496,West Bengal
WB,Barddhaman,01-07-2015,7.108991597,West Bengal
WB,Barddhaman,01-10-2015,7.712857143,West Bengal
WB,Barddhaman,01-01-2016,6.908461538,West Bengal
WB,Barddhaman,01-04-2016,7.425461538,West Bengal
WB,Barddhaman,01-07-2016,4.767307692,West Bengal
WB,Barddhaman,01-10-2016,5.622692308,West Bengal
WB,Barddhaman,01-01-2017,7.202568807,West Bengal
WB,Barddhaman,01-04-2017,7.595688073,West Bengal
WB,Barddhaman,01-07-2017,4.969174312,West Bengal
WB,Barddhaman,01-10-2017,5.417798165,West Bengal
WB,Barddhaman,01-01-2018,7.826637168,West Bengal
WB,Barddhaman,01-04-2018,7.377079646,West Bengal
WB,Barddhaman,01-07-2018,4.542300885,West Bengal
WB,Barddhaman,01-10-2018,7.274778761,West Bengal
WB,Birbhum,01-01-1996,5.485747126,West Bengal
WB,Birbhum,01-04-1996,7.048735632,West Bengal
WB,Birbhum,01-07-1996,2.722183908,West Bengal
WB,Birbhum,01-10-1996,3.928505747,West Bengal
WB,Birbhum,01-01-1997,5.119166667,West Bengal
WB,Birbhum,01-04-1997,7.708690476,West Bengal
WB,Birbhum,01-07-1997,2.883809524,West Bengal
WB,Birbhum,01-10-1997,4.183809524,West Bengal
WB,Birbhum,01-01-1998,4.986341463,West Bengal
WB,Birbhum,01-04-1998,6.060121951,West Bengal
WB,Birbhum,01-07-1998,2.925731707,West Bengal
WB,Birbhum,01-10-1998,3.515,West Bengal
WB,Birbhum,01-01-1999,5.035647059,West Bengal
WB,Birbhum,01-04-1999,6.936588235,West Bengal
WB,Birbhum,01-07-1999,2.511882353,West Bengal
WB,Birbhum,01-10-1999,3.897294118,West Bengal
WB,Birbhum,01-01-2000,5.139770115,West Bengal
WB,Birbhum,01-04-2000,6.440804598,West Bengal
WB,Birbhum,01-07-2000,3.573448276,West Bengal
WB,Birbhum,01-10-2000,4.067931034,West Bengal
WB,Birbhum,01-01-2001,5.845930233,West Bengal
WB,Birbhum,01-04-2001,6.777325581,West Bengal
WB,Birbhum,01-07-2001,3.544883721,West Bengal
WB,Birbhum,01-10-2001,4.630348837,West Bengal
WB,Birbhum,01-01-2002,5.826666667,West Bengal
WB,Birbhum,01-04-2002,6.218214286,West Bengal
WB,Birbhum,01-07-2002,3.1825,West Bengal
WB,Birbhum,01-10-2002,3.923690476,West Bengal
WB,Birbhum,01-01-2003,5.129489796,West Bengal
WB,Birbhum,01-04-2003,5.995204082,West Bengal
WB,Birbhum,01-07-2003,4.137755102,West Bengal
WB,Birbhum,01-10-2003,3.746122449,West Bengal
WB,Birbhum,01-01-2004,5.352444444,West Bengal
WB,Birbhum,01-04-2004,7.124222222,West Bengal
WB,Birbhum,01-07-2004,3.835555556,West Bengal
WB,Birbhum,01-10-2004,3.802,West Bengal
WB,Birbhum,01-01-2005,5.244938272,West Bengal
WB,Birbhum,01-04-2005,6.389506173,West Bengal
WB,Birbhum,01-07-2005,4.133580247,West Bengal
WB,Birbhum,01-10-2005,4.083209877,West Bengal
WB,Birbhum,01-01-2006,5.655058824,West Bengal
WB,Birbhum,01-04-2006,7.331882353,West Bengal
WB,Birbhum,01-07-2006,3.531411765,West Bengal
WB,Birbhum,01-10-2006,4.416588235,West Bengal
WB,Birbhum,01-01-2007,5.525205479,West Bengal
WB,Birbhum,01-04-2007,6.777123288,West Bengal
WB,Birbhum,01-07-2007,3.630821918,West Bengal
WB,Birbhum,01-10-2007,3.883150685,West Bengal
WB,Birbhum,01-01-2008,5.499166667,West Bengal
WB,Birbhum,01-04-2008,6.970972222,West Bengal
WB,Birbhum,01-07-2008,3.779027778,West Bengal
WB,Birbhum,01-10-2008,4.293194444,West Bengal
WB,Birbhum,01-01-2009,6.300547945,West Bengal
WB,Birbhum,01-04-2009,6.75369863,West Bengal
WB,Birbhum,01-07-2009,3.846986301,West Bengal
WB,Birbhum,01-10-2009,4.447260274,West Bengal
WB,Birbhum,01-01-2010,5.449605263,West Bengal
WB,Birbhum,01-04-2010,8.073552632,West Bengal
WB,Birbhum,01-07-2010,5.342894737,West Bengal
WB,Birbhum,01-10-2010,5.416315789,West Bengal
WB,Birbhum,01-01-2011,6.809036145,West Bengal
WB,Birbhum,01-04-2011,7.94060241,West Bengal
WB,Birbhum,01-07-2011,4.072891566,West Bengal
WB,Birbhum,01-10-2011,4.946506024,West Bengal
WB,Birbhum,01-01-2012,5.925581395,West Bengal
WB,Birbhum,01-04-2012,7.896821705,West Bengal
WB,Birbhum,01-07-2012,3.95,West Bengal
WB,Birbhum,01-10-2012,6.78,West Bengal
WB,Birbhum,01-01-2013,7.60646875,West Bengal
WB,Birbhum,01-04-2013,9.611875,West Bengal
WB,Birbhum,01-07-2013,6.0833125,West Bengal
WB,Birbhum,01-10-2013,5.4863125,West Bengal
WB,Birbhum,01-01-2014,7.556090226,West Bengal
WB,Birbhum,01-04-2014,8.888120301,West Bengal
WB,Birbhum,01-07-2014,5.462631579,West Bengal
WB,Birbhum,01-10-2014,6.297218045,West Bengal
WB,Birbhum,01-01-2015,8.119701493,West Bengal
WB,Birbhum,01-04-2015,9.293432836,West Bengal
WB,Birbhum,01-07-2015,4.997014925,West Bengal
WB,Birbhum,01-10-2015,7.373208955,West Bengal
WB,Birbhum,01-01-2016,7.167548387,West Bengal
WB,Birbhum,01-04-2016,7.191806452,West Bengal
WB,Birbhum,01-07-2016,3.791677419,West Bengal
WB,Birbhum,01-10-2016,5.26316129,West Bengal
WB,Birbhum,01-01-2017,6.798947368,West Bengal
WB,Birbhum,01-04-2017,7.101052632,West Bengal
WB,Birbhum,01-07-2017,4.020877193,West Bengal
WB,Birbhum,01-10-2017,4.927894737,West Bengal
WB,Birbhum,01-01-2018,6.588869565,West Bengal
WB,Birbhum,01-04-2018,7.469565217,West Bengal
WB,Birbhum,01-07-2018,3.972521739,West Bengal
WB,Birbhum,01-10-2018,6.296869565,West Bengal
WB,Dakshin Dinajpur,01-01-2000,5.5,West Bengal
WB,Dakshin Dinajpur,01-04-2000,4.3,West Bengal
WB,Dakshin Dinajpur,01-07-2000,2.783333333,West Bengal
WB,Dakshin Dinajpur,01-10-2000,4.293333333,West Bengal
WB,Dakshin Dinajpur,01-01-2001,5.801111111,West Bengal
WB,Dakshin Dinajpur,01-04-2001,7.065555556,West Bengal
WB,Dakshin Dinajpur,01-07-2001,1.944444444,West Bengal
WB,Dakshin Dinajpur,01-10-2001,3.445555556,West Bengal
WB,Dakshin Dinajpur,01-01-2002,5.397777778,West Bengal
WB,Dakshin Dinajpur,01-04-2002,5.068888889,West Bengal
WB,Dakshin Dinajpur,01-07-2002,2.581111111,West Bengal
WB,Dakshin Dinajpur,01-10-2002,3.998888889,West Bengal
WB,Dakshin Dinajpur,01-01-2003,5.1075,West Bengal
WB,Dakshin Dinajpur,01-04-2003,6.303125,West Bengal
WB,Dakshin Dinajpur,01-07-2003,3.599375,West Bengal
WB,Dakshin Dinajpur,01-10-2003,2.29,West Bengal
WB,Dakshin Dinajpur,01-01-2004,4.232380952,West Bengal
WB,Dakshin Dinajpur,01-04-2004,5.890952381,West Bengal
WB,Dakshin Dinajpur,01-07-2004,3.621904762,West Bengal
WB,Dakshin Dinajpur,01-10-2004,3.429047619,West Bengal
WB,Dakshin Dinajpur,01-01-2005,4.602105263,West Bengal
WB,Dakshin Dinajpur,01-04-2005,6.445263158,West Bengal
WB,Dakshin Dinajpur,01-07-2005,2.42,West Bengal
WB,Dakshin Dinajpur,01-10-2005,3.009473684,West Bengal
WB,Dakshin Dinajpur,01-01-2006,4.1685,West Bengal
WB,Dakshin Dinajpur,01-04-2006,6.7965,West Bengal
WB,Dakshin Dinajpur,01-07-2006,4.0665,West Bengal
WB,Dakshin Dinajpur,01-10-2006,4.2905,West Bengal
WB,Dakshin Dinajpur,01-01-2007,4.568,West Bengal
WB,Dakshin Dinajpur,01-04-2007,7.742,West Bengal
WB,Dakshin Dinajpur,01-07-2007,3.01,West Bengal
WB,Dakshin Dinajpur,01-10-2007,3.978,West Bengal
WB,Dakshin Dinajpur,01-01-2008,4.796,West Bengal
WB,Dakshin Dinajpur,01-04-2008,7.42,West Bengal
WB,Dakshin Dinajpur,01-07-2008,2.664666667,West Bengal
WB,Dakshin Dinajpur,01-10-2008,3.612,West Bengal
WB,Dakshin Dinajpur,01-01-2009,4.566470588,West Bengal
WB,Dakshin Dinajpur,01-04-2009,7.831176471,West Bengal
WB,Dakshin Dinajpur,01-07-2009,3.427647059,West Bengal
WB,Dakshin Dinajpur,01-10-2009,3.282941176,West Bengal
WB,Dakshin Dinajpur,01-01-2010,3.808235294,West Bengal
WB,Dakshin Dinajpur,01-04-2010,7.297647059,West Bengal
WB,Dakshin Dinajpur,01-07-2010,3.307058824,West Bengal
WB,Dakshin Dinajpur,01-10-2010,3.797647059,West Bengal
WB,Dakshin Dinajpur,01-01-2011,4.636666667,West Bengal
WB,Dakshin Dinajpur,01-04-2011,7.170666667,West Bengal
WB,Dakshin Dinajpur,01-07-2011,3.95,West Bengal
WB,Dakshin Dinajpur,01-10-2011,4.41,West Bengal
WB,Dakshin Dinajpur,01-01-2012,5.5,West Bengal
WB,Dakshin Dinajpur,01-04-2012,7.17,West Bengal
WB,Dakshin Dinajpur,01-07-2012,3.95,West Bengal
WB,Dakshin Dinajpur,01-10-2012,4.098461538,West Bengal
WB,Dakshin Dinajpur,01-01-2013,5.10255814,West Bengal
WB,Dakshin Dinajpur,01-04-2013,8.267674419,West Bengal
WB,Dakshin Dinajpur,01-07-2013,4.091395349,West Bengal
WB,Dakshin Dinajpur,01-10-2013,3.631860465,West Bengal
WB,Dakshin Dinajpur,01-01-2014,4.796774194,West Bengal
WB,Dakshin Dinajpur,01-04-2014,9.565806452,West Bengal
WB,Dakshin Dinajpur,01-07-2014,2.966451613,West Bengal
WB,Dakshin Dinajpur,01-10-2014,3.706774194,West Bengal
WB,Dakshin Dinajpur,01-01-2015,5.3803125,West Bengal
WB,Dakshin Dinajpur,01-04-2015,7.6184375,West Bengal
WB,Dakshin Dinajpur,01-07-2015,3.178125,West Bengal
WB,Dakshin Dinajpur,01-10-2015,3.809375,West Bengal
WB,Dakshin Dinajpur,01-01-2016,6.307391304,West Bengal
WB,Dakshin Dinajpur,01-04-2016,7.905652174,West Bengal
WB,Dakshin Dinajpur,01-07-2016,3.638478261,West Bengal
WB,Dakshin Dinajpur,01-10-2016,4.149565217,West Bengal
WB,Dakshin Dinajpur,01-01-2017,5.6628,West Bengal
WB,Dakshin Dinajpur,01-04-2017,6.5004,West Bengal
WB,Dakshin Dinajpur,01-07-2017,3.95,West Bengal
WB,Dakshin Dinajpur,01-10-2017,3.6288,West Bengal
WB,Dakshin Dinajpur,01-01-2018,6.378571429,West Bengal
WB,Dakshin Dinajpur,01-04-2018,7.013809524,West Bengal
WB,Dakshin Dinajpur,01-07-2018,3.583333333,West Bengal
WB,Dakshin Dinajpur,01-10-2018,4.41,West Bengal
WB,Darjiling,01-01-1996,3.687777778,West Bengal
WB,Darjiling,01-04-1996,4.477777778,West Bengal
WB,Darjiling,01-07-1996,1.86,West Bengal
WB,Darjiling,01-10-1996,3.306666667,West Bengal
WB,Darjiling,01-01-1997,4.396363636,West Bengal
WB,Darjiling,01-04-1997,5.551818182,West Bengal
WB,Darjiling,01-07-1997,2.469090909,West Bengal
WB,Darjiling,01-10-1997,3.825454545,West Bengal
WB,Darjiling,01-01-1998,4.126666667,West Bengal
WB,Darjiling,01-04-1998,4.155555556,West Bengal
WB,Darjiling,01-07-1998,3.95,West Bengal
WB,Darjiling,01-10-1998,2.844444444,West Bengal
WB,Darjiling,01-01-1999,3.983,West Bengal
WB,Darjiling,01-04-1999,4.512,West Bengal
WB,Darjiling,01-07-1999,1.698,West Bengal
WB,Darjiling,01-10-1999,2.392,West Bengal
WB,Darjiling,01-01-2000,3.871,West Bengal
WB,Darjiling,01-04-2000,4.372,West Bengal
WB,Darjiling,01-07-2000,1.939,West Bengal
WB,Darjiling,01-10-2000,3.33,West Bengal
WB,Darjiling,01-01-2001,3.933,West Bengal
WB,Darjiling,01-04-2001,5.262,West Bengal
WB,Darjiling,01-07-2001,1.728,West Bengal
WB,Darjiling,01-10-2001,2.606,West Bengal
WB,Darjiling,01-01-2002,3.636,West Bengal
WB,Darjiling,01-04-2002,4.243,West Bengal
WB,Darjiling,01-07-2002,1.767,West Bengal
WB,Darjiling,01-10-2002,3.328,West Bengal
WB,Darjiling,01-01-2003,3.969,West Bengal
WB,Darjiling,01-04-2003,4.293,West Bengal
WB,Darjiling,01-07-2003,1.884,West Bengal
WB,Darjiling,01-10-2003,2.828,West Bengal
WB,Darjiling,01-01-2004,3.859090909,West Bengal
WB,Darjiling,01-04-2004,4.722727273,West Bengal
WB,Darjiling,01-07-2004,2.265454545,West Bengal
WB,Darjiling,01-10-2004,3.099090909,West Bengal
WB,Darjiling,01-01-2005,3.973636364,West Bengal
