STATE,DISTRICT,QUARTER,LEVEL
Uttar Pradesh,Rae Bareli,01-04-2010,5.439142857
Uttar Pradesh,Rae Bareli,01-07-2010,3.522
Uttar Pradesh,Rae Bareli,01-10-2010,4.142571429
Uttar Pradesh,Rae Bareli,01-01-2011,4.515625
Uttar Pradesh,Rae Bareli,01-04-2011,5.9228125
Uttar Pradesh,Rae Bareli,01-07-2011,3.048125
Uttar Pradesh,Rae Bareli,01-10-2011,3.5371875
Uttar Pradesh,Rae Bareli,01-01-2012,3.3088
Uttar Pradesh,Rae Bareli,01-04-2012,5.6104
Uttar Pradesh,Rae Bareli,01-07-2012,3.95
Uttar Pradesh,Rae Bareli,01-10-2012,3.0772
Uttar Pradesh,Rae Bareli,01-01-2013,3.9188
Uttar Pradesh,Rae Bareli,01-04-2013,4.7428
Uttar Pradesh,Rae Bareli,01-07-2013,2.0628
Uttar Pradesh,Rae Bareli,01-10-2013,3.09
Uttar Pradesh,Rae Bareli,01-01-2014,3.0404
Uttar Pradesh,Rae Bareli,01-04-2014,4.7332
Uttar Pradesh,Rae Bareli,01-07-2014,2.3792
Uttar Pradesh,Rae Bareli,01-10-2014,4.3476
Uttar Pradesh,Rae Bareli,01-01-2015,3.6892
Uttar Pradesh,Rae Bareli,01-04-2015,3.6132
Uttar Pradesh,Rae Bareli,01-07-2015,3.1352
Uttar Pradesh,Rae Bareli,01-10-2015,3.8328
Uttar Pradesh,Rae Bareli,01-01-2016,5.5
Uttar Pradesh,Rae Bareli,01-04-2016,6.487272727
Uttar Pradesh,Rae Bareli,01-07-2016,4.057272727
Uttar Pradesh,Rae Bareli,01-10-2016,4.570606061
Uttar Pradesh,Rae Bareli,01-01-2017,5.211290323
Uttar Pradesh,Rae Bareli,01-04-2017,6.076774194
Uttar Pradesh,Rae Bareli,01-07-2017,3.984193548
Uttar Pradesh,Rae Bareli,01-10-2017,4.149032258
Uttar Pradesh,Rae Bareli,01-01-2018,5.290357143
Uttar Pradesh,Rae Bareli,01-04-2018,7.17
Uttar Pradesh,Rae Bareli,01-07-2018,3.130714286
Uttar Pradesh,Rae Bareli,01-10-2018,4.41
Uttar Pradesh,Sant Kabir Nagar,01-01-1996,3.91
Uttar Pradesh,Sant Kabir Nagar,01-04-1996,5.74
Uttar Pradesh,Sant Kabir Nagar,01-07-1996,1.661428571
Uttar Pradesh,Sant Kabir Nagar,01-10-1996,2.708571429
Uttar Pradesh,Sant Kabir Nagar,01-01-1997,3.717142857
Uttar Pradesh,Sant Kabir Nagar,01-04-1997,4.901428571
Uttar Pradesh,Sant Kabir Nagar,01-07-1997,3.345714286
Uttar Pradesh,Sant Kabir Nagar,01-10-1997,3.254285714
Uttar Pradesh,Sant Kabir Nagar,01-01-1998,3.465714286
Uttar Pradesh,Sant Kabir Nagar,01-04-1998,5.405714286
Uttar Pradesh,Sant Kabir Nagar,01-07-1998,1.131428571
Uttar Pradesh,Sant Kabir Nagar,01-10-1998,2.217142857
Uttar Pradesh,Sant Kabir Nagar,01-01-1999,3.227142857
Uttar Pradesh,Sant Kabir Nagar,01-04-1999,5.092857143
Uttar Pradesh,Sant Kabir Nagar,01-07-1999,1.787142857
Uttar Pradesh,Sant Kabir Nagar,01-10-1999,1.878571429
Uttar Pradesh,Sant Kabir Nagar,01-01-2000,3.111428571
Uttar Pradesh,Sant Kabir Nagar,01-04-2000,4.381428571
Uttar Pradesh,Sant Kabir Nagar,01-07-2000,1.768571429
Uttar Pradesh,Sant Kabir Nagar,01-10-2000,2.461428571
Uttar Pradesh,Sant Kabir Nagar,01-01-2001,5.5
Uttar Pradesh,Sant Kabir Nagar,01-04-2001,4.166666667
Uttar Pradesh,Sant Kabir Nagar,01-07-2001,0.505
Uttar Pradesh,Sant Kabir Nagar,01-10-2001,2.538333333
Uttar Pradesh,Sant Kabir Nagar,01-01-2002,3.736666667
Uttar Pradesh,Sant Kabir Nagar,01-04-2002,3.73
Uttar Pradesh,Sant Kabir Nagar,01-07-2002,4.238333333
Uttar Pradesh,Sant Kabir Nagar,01-10-2002,3.368333333
Uttar Pradesh,Sant Kabir Nagar,01-01-2003,4.494
Uttar Pradesh,Sant Kabir Nagar,01-04-2003,5.42
Uttar Pradesh,Sant Kabir Nagar,01-07-2003,2.91
Uttar Pradesh,Sant Kabir Nagar,01-10-2003,2.692
Uttar Pradesh,Sant Kabir Nagar,01-01-2004,3.61
Uttar Pradesh,Sant Kabir Nagar,01-04-2004,4.512
Uttar Pradesh,Sant Kabir Nagar,01-07-2004,2.086
Uttar Pradesh,Sant Kabir Nagar,01-10-2004,3.398
Uttar Pradesh,Sant Kabir Nagar,01-01-2005,4.376
Uttar Pradesh,Sant Kabir Nagar,01-04-2005,5.742
Uttar Pradesh,Sant Kabir Nagar,01-07-2005,3.006
Uttar Pradesh,Sant Kabir Nagar,01-10-2005,1.856
Uttar Pradesh,Sant Kabir Nagar,01-01-2006,2.63
Uttar Pradesh,Sant Kabir Nagar,01-04-2006,4.87
Uttar Pradesh,Sant Kabir Nagar,01-07-2006,3.25
Uttar Pradesh,Sant Kabir Nagar,01-10-2006,2.212
Uttar Pradesh,Sant Kabir Nagar,01-01-2007,4.57
Uttar Pradesh,Sant Kabir Nagar,01-04-2007,4.864
Uttar Pradesh,Sant Kabir Nagar,01-07-2007,2.32
Uttar Pradesh,Sant Kabir Nagar,01-10-2007,2.378
Uttar Pradesh,Sant Kabir Nagar,01-01-2008,3.316
Uttar Pradesh,Sant Kabir Nagar,01-04-2008,5.296
Uttar Pradesh,Sant Kabir Nagar,01-07-2008,1.008
Uttar Pradesh,Sant Kabir Nagar,01-10-2008,2.528
Uttar Pradesh,Sant Kabir Nagar,01-01-2009,3.502
Uttar Pradesh,Sant Kabir Nagar,01-04-2009,4.942
Uttar Pradesh,Sant Kabir Nagar,01-07-2009,2.038
Uttar Pradesh,Sant Kabir Nagar,01-10-2009,2.652
Uttar Pradesh,Sant Kabir Nagar,01-01-2010,3.264
Uttar Pradesh,Sant Kabir Nagar,01-04-2010,5.064
Uttar Pradesh,Sant Kabir Nagar,01-07-2010,2.114
Uttar Pradesh,Sant Kabir Nagar,01-10-2010,2.434
Uttar Pradesh,Sant Kabir Nagar,01-01-2011,2.396
Uttar Pradesh,Sant Kabir Nagar,01-04-2011,5.028
Uttar Pradesh,Sant Kabir Nagar,01-07-2011,1.482
Uttar Pradesh,Sant Kabir Nagar,01-10-2011,2.75
Uttar Pradesh,Sant Kabir Nagar,01-01-2012,3.412
Uttar Pradesh,Sant Kabir Nagar,01-04-2012,5.098
Uttar Pradesh,Sant Kabir Nagar,01-07-2012,3.95
Uttar Pradesh,Sant Kabir Nagar,01-10-2012,1.752
Uttar Pradesh,Sant Kabir Nagar,01-01-2013,2.394
Uttar Pradesh,Sant Kabir Nagar,01-04-2013,4.452
Uttar Pradesh,Sant Kabir Nagar,01-07-2013,0.834
Uttar Pradesh,Sant Kabir Nagar,01-10-2013,1.44
Uttar Pradesh,Sant Kabir Nagar,01-01-2014,2.082
Uttar Pradesh,Sant Kabir Nagar,01-04-2014,4.3
Uttar Pradesh,Sant Kabir Nagar,01-07-2014,0.976
Uttar Pradesh,Sant Kabir Nagar,01-10-2014,4.41
Uttar Pradesh,Sant Kabir Nagar,01-01-2015,3.382
Uttar Pradesh,Sant Kabir Nagar,01-04-2015,4.65
Uttar Pradesh,Sant Kabir Nagar,01-07-2015,3.416
Uttar Pradesh,Sant Kabir Nagar,01-10-2015,4.368
Uttar Pradesh,Sant Kabir Nagar,01-01-2016,5.5
Uttar Pradesh,Sant Kabir Nagar,01-04-2016,5.2575
Uttar Pradesh,Sant Kabir Nagar,01-07-2016,3.565
Uttar Pradesh,Sant Kabir Nagar,01-10-2016,4.055
Uttar Pradesh,Sant Kabir Nagar,01-01-2017,4.295
Uttar Pradesh,Sant Kabir Nagar,01-04-2017,5.1475
Uttar Pradesh,Sant Kabir Nagar,01-07-2017,2.1225
Uttar Pradesh,Sant Kabir Nagar,01-10-2017,4.41
Uttar Pradesh,Sant Kabir Nagar,01-01-2018,4.1625
Uttar Pradesh,Sant Kabir Nagar,01-04-2018,7.17
Uttar Pradesh,Sant Kabir Nagar,01-07-2018,2.8025
Uttar Pradesh,Sant Kabir Nagar,01-10-2018,4.41
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-1996,8.76
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-1996,10.1
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-1996,8.53
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-1996,5.646666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-1997,7.698333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-1997,11.3
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-1997,9.928333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-1997,8.723333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-1998,9.2
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-1998,7.29
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-1998,3.95
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-1998,4.835
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-1999,8.696666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-1999,10.33
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-1999,3.95
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-1999,4.308333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2000,5.845
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2000,7.22
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2000,6.045
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2000,3.738333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2001,5.5
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2001,7.231666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2001,4.756666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2001,4.235
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2002,4.931666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2002,8.121666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2002,6.055
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2002,5.361666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2003,7.87
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2003,8.505
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2003,4.368333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2003,3.42
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2004,4.885
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2004,7.443333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2004,6.748333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2004,7.556666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2005,7.865714286
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2005,9.357142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2005,6.814285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2005,6.774285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2006,7.975714286
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2006,10.04285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2006,8.378571429
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2006,7.677142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2007,9.365714286
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2007,10.73857143
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2007,7.765714286
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2007,10.12428571
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2008,12.51
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2008,12.87
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2008,5.44
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2008,6.794285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2009,7.327142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2009,10.54857143
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2009,9.007142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2009,9.897142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2010,10.64285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2010,8.577142857
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2010,9.654285714
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2010,8.705714286
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2011,9.258333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2011,9.643333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2011,9.011666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2011,7.938333333
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2012,9.016
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2012,11.092
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2012,3.95
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2012,7.084
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2013,7.9475
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2013,9.0475
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2013,6.8925
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2013,6.795
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2014,6.056
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2014,8.428
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2014,5.716
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2014,4.41
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2015,5.5
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2015,7.8625
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2015,7.8625
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2015,9.175
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2016,5.5
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2016,9.236
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2016,5.974
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2016,6.252
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2017,7.082857143
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2017,8.231428571
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2017,5.541428571
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2017,5.86
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-01-2018,7.23
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-04-2018,7.17
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-07-2018,5.801666667
Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),01-10-2018,4.41
Uttar Pradesh,Shahjahanpur,01-01-1996,6.22
Uttar Pradesh,Shahjahanpur,01-04-1996,6.492727273
Uttar Pradesh,Shahjahanpur,01-07-1996,4.404545455
Uttar Pradesh,Shahjahanpur,01-10-1996,4.943636364
Uttar Pradesh,Shahjahanpur,01-01-1997,5.524
Uttar Pradesh,Shahjahanpur,01-04-1997,5.84
Uttar Pradesh,Shahjahanpur,01-07-1997,3.979
Uttar Pradesh,Shahjahanpur,01-10-1997,4.696
Uttar Pradesh,Shahjahanpur,01-01-1998,4.857
Uttar Pradesh,Shahjahanpur,01-04-1998,5.959
Uttar Pradesh,Shahjahanpur,01-07-1998,4.09
Uttar Pradesh,Shahjahanpur,01-10-1998,4.248
Uttar Pradesh,Shahjahanpur,01-01-1999,4.014
Uttar Pradesh,Shahjahanpur,01-04-1999,5.893
Uttar Pradesh,Shahjahanpur,01-07-1999,4.112
Uttar Pradesh,Shahjahanpur,01-10-1999,4.398
Uttar Pradesh,Shahjahanpur,01-01-2000,4.765714286
Uttar Pradesh,Shahjahanpur,01-04-2000,5.848571429
Uttar Pradesh,Shahjahanpur,01-07-2000,2.187142857
Uttar Pradesh,Shahjahanpur,01-10-2000,3.902857143
Uttar Pradesh,Shahjahanpur,01-01-2001,5.5
Uttar Pradesh,Shahjahanpur,01-04-2001,4.837142857
Uttar Pradesh,Shahjahanpur,01-07-2001,4.108571429
Uttar Pradesh,Shahjahanpur,01-10-2001,4.847142857
Uttar Pradesh,Shahjahanpur,01-01-2002,5.034285714
Uttar Pradesh,Shahjahanpur,01-04-2002,5.774285714
Uttar Pradesh,Shahjahanpur,01-07-2002,5.387142857
Uttar Pradesh,Shahjahanpur,01-10-2002,4.635714286
Uttar Pradesh,Shahjahanpur,01-01-2003,5.105
Uttar Pradesh,Shahjahanpur,01-04-2003,5.83625
Uttar Pradesh,Shahjahanpur,01-07-2003,3.41375
Uttar Pradesh,Shahjahanpur,01-10-2003,3.2625
Uttar Pradesh,Shahjahanpur,01-01-2004,4.561
Uttar Pradesh,Shahjahanpur,01-04-2004,5.554
Uttar Pradesh,Shahjahanpur,01-07-2004,4.273
Uttar Pradesh,Shahjahanpur,01-10-2004,4.096
Uttar Pradesh,Shahjahanpur,01-01-2005,4.41
Uttar Pradesh,Shahjahanpur,01-04-2005,5.61875
Uttar Pradesh,Shahjahanpur,01-07-2005,5.12625
Uttar Pradesh,Shahjahanpur,01-10-2005,4.37625
Uttar Pradesh,Shahjahanpur,01-01-2006,5.03
Uttar Pradesh,Shahjahanpur,01-04-2006,5.605714286
Uttar Pradesh,Shahjahanpur,01-07-2006,4.785714286
Uttar Pradesh,Shahjahanpur,01-10-2006,5.987142857
Uttar Pradesh,Shahjahanpur,01-01-2007,5.711428571
Uttar Pradesh,Shahjahanpur,01-04-2007,5.964285714
Uttar Pradesh,Shahjahanpur,01-07-2007,4.137142857
Uttar Pradesh,Shahjahanpur,01-10-2007,4.994285714
Uttar Pradesh,Shahjahanpur,01-01-2008,5.744285714
Uttar Pradesh,Shahjahanpur,01-04-2008,7.661428571
Uttar Pradesh,Shahjahanpur,01-07-2008,3.394285714
Uttar Pradesh,Shahjahanpur,01-10-2008,3.411428571
Uttar Pradesh,Shahjahanpur,01-01-2009,4.798333333
Uttar Pradesh,Shahjahanpur,01-04-2009,6.478333333
Uttar Pradesh,Shahjahanpur,01-07-2009,5.42
Uttar Pradesh,Shahjahanpur,01-10-2009,4.371666667
Uttar Pradesh,Shahjahanpur,01-01-2010,4.955
Uttar Pradesh,Shahjahanpur,01-04-2010,6.965
Uttar Pradesh,Shahjahanpur,01-07-2010,3.92
Uttar Pradesh,Shahjahanpur,01-10-2010,4.205
Uttar Pradesh,Shahjahanpur,01-01-2011,4.205
Uttar Pradesh,Shahjahanpur,01-04-2011,6.131666667
Uttar Pradesh,Shahjahanpur,01-07-2011,3.793333333
Uttar Pradesh,Shahjahanpur,01-10-2011,4.635
Uttar Pradesh,Shahjahanpur,01-01-2012,5.053333333
Uttar Pradesh,Shahjahanpur,01-04-2012,7.101666667
Uttar Pradesh,Shahjahanpur,01-07-2012,3.95
Uttar Pradesh,Shahjahanpur,01-10-2012,4.390833333
Uttar Pradesh,Shahjahanpur,01-01-2013,4.811666667
Uttar Pradesh,Shahjahanpur,01-04-2013,5.765833333
Uttar Pradesh,Shahjahanpur,01-07-2013,3.974166667
Uttar Pradesh,Shahjahanpur,01-10-2013,4.633333333
Uttar Pradesh,Shahjahanpur,01-01-2014,4.414545455
Uttar Pradesh,Shahjahanpur,01-04-2014,5.882727273
Uttar Pradesh,Shahjahanpur,01-07-2014,4.47
Uttar Pradesh,Shahjahanpur,01-10-2014,4.217272727
Uttar Pradesh,Shahjahanpur,01-01-2015,5.665454545
Uttar Pradesh,Shahjahanpur,01-04-2015,5.953636364
Uttar Pradesh,Shahjahanpur,01-07-2015,5.052727273
Uttar Pradesh,Shahjahanpur,01-10-2015,4.874545455
Uttar Pradesh,Shahjahanpur,01-01-2016,4.93
Uttar Pradesh,Shahjahanpur,01-04-2016,6.761666667
Uttar Pradesh,Shahjahanpur,01-07-2016,4.67
Uttar Pradesh,Shahjahanpur,01-10-2016,5.761666667
Uttar Pradesh,Shahjahanpur,01-01-2017,6.084
Uttar Pradesh,Shahjahanpur,01-04-2017,7.17
Uttar Pradesh,Shahjahanpur,01-07-2017,5.432
Uttar Pradesh,Shahjahanpur,01-10-2017,5.686
Uttar Pradesh,Shahjahanpur,01-01-2018,7.325
Uttar Pradesh,Shahjahanpur,01-04-2018,7.17
Uttar Pradesh,Shahjahanpur,01-07-2018,3.95
Uttar Pradesh,Shahjahanpur,01-10-2018,4.41
Uttar Pradesh,Shrawasti,01-01-1996,3.91625
Uttar Pradesh,Shrawasti,01-04-1996,5.028125
Uttar Pradesh,Shrawasti,01-07-1996,2.24375
Uttar Pradesh,Shrawasti,01-10-1996,3.87
Uttar Pradesh,Shrawasti,01-01-1997,3.64375
Uttar Pradesh,Shrawasti,01-04-1997,5.079375
Uttar Pradesh,Shrawasti,01-07-1997,2.2475
Uttar Pradesh,Shrawasti,01-10-1997,2.1525
Uttar Pradesh,Shrawasti,01-01-1998,2.487857143
Uttar Pradesh,Shrawasti,01-04-1998,7.17
Uttar Pradesh,Shrawasti,01-07-1998,1.757857143
Uttar Pradesh,Shrawasti,01-10-1998,2.424285714
Uttar Pradesh,Shrawasti,01-01-1999,3.194
Uttar Pradesh,Shrawasti,01-04-1999,4.108
Uttar Pradesh,Shrawasti,01-07-1999,2.388
Uttar Pradesh,Shrawasti,01-10-1999,2.511333333
Uttar Pradesh,Shrawasti,01-01-2000,2.632307692
Uttar Pradesh,Shrawasti,01-04-2000,3.960769231
Uttar Pradesh,Shrawasti,01-07-2000,1.213846154
Uttar Pradesh,Shrawasti,01-10-2000,2.176923077
Uttar Pradesh,Shrawasti,01-01-2001,5.5
Uttar Pradesh,Shrawasti,01-04-2001,3.906923077
Uttar Pradesh,Shrawasti,01-07-2001,1.53
Uttar Pradesh,Shrawasti,01-10-2001,2.285384615
Uttar Pradesh,Shrawasti,01-01-2002,3.218461538
Uttar Pradesh,Shrawasti,01-04-2002,4.298461538
Uttar Pradesh,Shrawasti,01-07-2002,3.389230769
Uttar Pradesh,Shrawasti,01-10-2002,3.549230769
Uttar Pradesh,Shrawasti,01-01-2003,3.895384615
Uttar Pradesh,Shrawasti,01-04-2003,4.689230769
Uttar Pradesh,Shrawasti,01-07-2003,2.4
Uttar Pradesh,Shrawasti,01-10-2003,3.063076923
Uttar Pradesh,Shrawasti,01-01-2004,3.725333333
Uttar Pradesh,Shrawasti,01-04-2004,5.534
Uttar Pradesh,Shrawasti,01-07-2004,2.680666667
Uttar Pradesh,Shrawasti,01-10-2004,2.656666667
Uttar Pradesh,Shrawasti,01-01-2005,3.41
Uttar Pradesh,Shrawasti,01-04-2005,4.355333333
Uttar Pradesh,Shrawasti,01-07-2005,2.412666667
Uttar Pradesh,Shrawasti,01-10-2005,2.346666667
Uttar Pradesh,Shrawasti,01-01-2006,3.31
Uttar Pradesh,Shrawasti,01-04-2006,4.736
Uttar Pradesh,Shrawasti,01-07-2006,2.105333333
Uttar Pradesh,Shrawasti,01-10-2006,2.899333333
Uttar Pradesh,Shrawasti,01-01-2007,3.101428571
Uttar Pradesh,Shrawasti,01-04-2007,4.633571429
Uttar Pradesh,Shrawasti,01-07-2007,1.594285714
Uttar Pradesh,Shrawasti,01-10-2007,3.015
Uttar Pradesh,Shrawasti,01-01-2008,3.575333333
Uttar Pradesh,Shrawasti,01-04-2008,4.956
Uttar Pradesh,Shrawasti,01-07-2008,1.97
Uttar Pradesh,Shrawasti,01-10-2008,2.758666667
Uttar Pradesh,Shrawasti,01-01-2009,3.1
Uttar Pradesh,Shrawasti,01-04-2009,4.475384615
Uttar Pradesh,Shrawasti,01-07-2009,1.736923077
Uttar Pradesh,Shrawasti,01-10-2009,2.46
Uttar Pradesh,Shrawasti,01-01-2010,3.232307692
Uttar Pradesh,Shrawasti,01-04-2010,4.627692308
Uttar Pradesh,Shrawasti,01-07-2010,2.077692308
Uttar Pradesh,Shrawasti,01-10-2010,2.633076923
Uttar Pradesh,Shrawasti,01-01-2011,4.0225
Uttar Pradesh,Shrawasti,01-04-2011,4.675833333
Uttar Pradesh,Shrawasti,01-07-2011,1.9325
Uttar Pradesh,Shrawasti,01-10-2011,3.300833333
Uttar Pradesh,Shrawasti,01-01-2012,3.586923077
Uttar Pradesh,Shrawasti,01-04-2012,4.839230769
Uttar Pradesh,Shrawasti,01-07-2012,3.95
Uttar Pradesh,Shrawasti,01-10-2012,2.786153846
Uttar Pradesh,Shrawasti,01-01-2013,3.729166667
Uttar Pradesh,Shrawasti,01-04-2013,4.989166667
Uttar Pradesh,Shrawasti,01-07-2013,2.233333333
Uttar Pradesh,Shrawasti,01-10-2013,3.213333333
Uttar Pradesh,Shrawasti,01-01-2014,3.378461538
Uttar Pradesh,Shrawasti,01-04-2014,4.451538462
Uttar Pradesh,Shrawasti,01-07-2014,2.390769231
Uttar Pradesh,Shrawasti,01-10-2014,4.41
Uttar Pradesh,Shrawasti,01-01-2015,3.108461538
Uttar Pradesh,Shrawasti,01-04-2015,3.983846154
Uttar Pradesh,Shrawasti,01-07-2015,2.286153846
Uttar Pradesh,Shrawasti,01-10-2015,3.301538462
Uttar Pradesh,Shrawasti,01-01-2016,5.5
Uttar Pradesh,Shrawasti,01-04-2016,4.749285714
Uttar Pradesh,Shrawasti,01-07-2016,2.305
Uttar Pradesh,Shrawasti,01-10-2016,2.715714286
Uttar Pradesh,Shrawasti,01-01-2017,3.423076923
Uttar Pradesh,Shrawasti,01-04-2017,4.586153846
Uttar Pradesh,Shrawasti,01-07-2017,1.78
Uttar Pradesh,Shrawasti,01-10-2017,2.568461538
Uttar Pradesh,Shrawasti,01-01-2018,3.396666667
Uttar Pradesh,Shrawasti,01-04-2018,7.17
Uttar Pradesh,Shrawasti,01-07-2018,1.803333333
Uttar Pradesh,Shrawasti,01-10-2018,4.41
Uttar Pradesh,Siddharth Nagar,01-01-1996,4.143076923
Uttar Pradesh,Siddharth Nagar,01-04-1996,4.650769231
Uttar Pradesh,Siddharth Nagar,01-07-1996,1.112307692
Uttar Pradesh,Siddharth Nagar,01-10-1996,2.13
Uttar Pradesh,Siddharth Nagar,01-01-1997,3.042307692
Uttar Pradesh,Siddharth Nagar,01-04-1997,4.542307692
Uttar Pradesh,Siddharth Nagar,01-07-1997,1.888461538
Uttar Pradesh,Siddharth Nagar,01-10-1997,2.624615385
Uttar Pradesh,Siddharth Nagar,01-01-1998,2.692307692
Uttar Pradesh,Siddharth Nagar,01-04-1998,4.313846154
Uttar Pradesh,Siddharth Nagar,01-07-1998,1.476153846
Uttar Pradesh,Siddharth Nagar,01-10-1998,2.057692308
